"","SEQN","INDFMMPI","INDFMMPC","INQ300","IND310"
"10180",140557,4.44,3,1,NA
"10181",140558,1.77,2,2,1
"10182",140559,1.39,2,2,1
"10183",140560,NA,1,9,NA
"10184",140561,2.62,3,1,NA
"10185",140562,5,3,1,NA
"10186",140563,0.81,1,2,1
"10187",140564,2.56,3,2,1
"10188",140565,NA,NA,NA,NA
"10189",140566,4.83,3,1,NA
"10190",140567,NA,1,9,NA
"10191",140568,5,3,1,NA
"10192",140569,NA,NA,NA,NA
"10193",140570,NA,1,2,1
"10194",140571,1.48,2,2,2
"10195",140572,NA,3,9,NA
"10196",140573,NA,3,1,NA
"10197",140574,1.51,2,2,1
"10198",140575,1.28,1,1,NA
"10199",140576,1.23,1,2,77
"10200",140577,5,3,1,NA
"10201",140578,2.8,3,1,NA
"10202",140579,4.8,3,1,NA
"10203",140580,NA,NA,NA,NA
"10204",140581,3.31,3,1,NA
"10205",140582,2.73,3,1,NA
"10206",140583,5,3,1,NA
"10207",140584,5,3,1,NA
"10208",140585,3.03,3,1,NA
"10209",140586,5,3,1,NA
"10210",140587,2.33,3,2,1
"10211",140588,4.93,3,1,NA
"10212",140589,1.08,1,2,1
"10213",140590,1.72,2,2,1
"10214",140591,1.66,2,7,NA
"10215",140592,NA,2,9,NA
"10216",140593,1.33,2,2,1
"10217",140594,2.86,3,1,NA
"10218",140595,5,3,1,NA
"10219",140596,0,1,1,NA
"10220",140597,2.59,3,2,1
"10221",140598,NA,1,2,1
"10222",140599,NA,NA,NA,NA
"10223",140600,NA,NA,NA,NA
"10224",140601,NA,NA,NA,NA
"10225",140602,1.04,1,2,1
"10226",140603,NA,NA,NA,NA
"10227",140604,0.75,1,2,1
"10228",140605,1.56,2,2,3
"10229",140606,NA,NA,NA,NA
"10230",140607,5,3,1,NA
"10231",140608,3.55,3,1,NA
"10232",140609,1.64,2,2,1
"10233",140610,2.08,3,2,3
"10234",140611,NA,NA,NA,NA
"10235",140612,1.07,1,2,1
"10236",140613,NA,NA,NA,NA
"10237",140614,NA,NA,NA,NA
"10238",140615,4.42,3,1,NA
"10239",140616,0.45,1,2,1
"10240",140617,NA,NA,NA,NA
"10241",140618,4.12,3,2,1
"10242",140619,0.93,1,2,1
"10243",140620,5,3,1,NA
"10244",140621,2.43,3,1,NA
"10245",140622,1.04,1,2,1
"10246",140623,2.08,3,2,3
"10247",140624,1.04,1,2,1
"10248",140625,0.35,1,2,4
"10249",140626,1.06,1,2,1
"10250",140627,1.4,2,2,3
"10251",140628,5,3,1,NA
"10252",140629,5,3,1,NA
"10253",140630,3.09,3,2,1
"10254",140631,5,3,1,NA
"10255",140632,0.85,1,2,1
"10256",140633,NA,NA,NA,NA
"10257",140634,1.3,1,2,1
"10258",140635,NA,NA,NA,NA
"10259",140636,0,1,2,1
"10260",140637,3.04,3,2,4
"10261",140638,5,3,1,NA
"10262",140639,0,1,1,NA
"10263",140640,NA,NA,NA,NA
"10264",140641,2.08,3,2,4
"10265",140642,1.07,1,2,3
"10266",140643,NA,NA,NA,NA
"10267",140644,NA,3,1,NA
"10268",140645,NA,NA,NA,NA
"10269",140646,2.23,3,1,NA
"10270",140647,0.78,1,2,1
"10271",140648,NA,3,2,1
"10272",140649,0.98,1,2,1
"10273",140650,1.31,2,2,2
"10274",140651,2.54,3,1,NA
"10275",140652,2.7,3,2,3
"10276",140653,4.53,3,1,NA
"10277",140654,0.41,1,2,1
"10278",140655,NA,NA,NA,NA
"10279",140656,NA,NA,NA,NA
"10280",140657,NA,NA,NA,NA
"10281",140658,1.77,2,1,NA
"10282",140659,2.76,3,1,NA
"10283",140660,3.93,3,1,NA
"10284",140661,2.62,3,1,NA
"10285",140662,NA,NA,NA,NA
"10286",140663,3.6,3,1,NA
"10287",140664,NA,1,2,77
"10288",140665,NA,1,2,1
"10289",140666,3.1,3,1,NA
"10290",140667,1.64,2,2,2
"10291",140668,3.24,3,1,NA
"10292",140669,NA,NA,NA,NA
"10293",140670,1.46,2,2,1
"10294",140671,NA,NA,NA,NA
"10295",140672,5,3,1,NA
"10296",140673,3.93,3,1,NA
"10297",140674,2.43,3,1,NA
"10298",140675,NA,NA,NA,NA
"10299",140676,NA,3,2,2
"10300",140677,1.35,2,1,NA
"10301",140678,1.19,1,2,1
"10302",140679,NA,NA,NA,NA
"10303",140680,NA,3,1,NA
"10304",140681,NA,NA,NA,NA
"10305",140682,3.24,3,2,2
"10306",140683,1.32,2,2,1
"10307",140684,0.57,1,2,1
"10308",140685,NA,NA,NA,NA
"10309",140686,5,3,1,NA
"10310",140687,NA,NA,NA,NA
"10311",140688,1.04,1,2,1
"10312",140689,5,3,1,NA
"10313",140690,4,3,1,NA
"10314",140691,2.38,3,2,3
"10315",140692,1.2,1,2,4
"10316",140693,1.44,2,9,NA
"10317",140694,3.04,3,1,NA
"10318",140695,NA,NA,NA,NA
"10319",140696,0.58,1,2,1
"10320",140697,3.38,3,1,NA
"10321",140698,0.71,1,2,3
"10322",140699,4.08,3,1,NA
"10323",140700,NA,NA,NA,NA
"10324",140701,NA,NA,NA,NA
"10325",140702,NA,NA,NA,NA
"10326",140703,0.05,1,2,1
"10327",140704,NA,NA,NA,NA
"10328",140705,0.34,1,2,1
"10329",140706,NA,3,1,NA
"10330",140707,0.86,1,2,1
"10331",140708,4.42,3,2,5
"10332",140709,5,3,1,NA
"10333",140710,5,3,1,NA
"10334",140711,2.14,3,1,NA
"10335",140712,NA,NA,NA,NA
"10336",140713,5,3,1,NA
"10337",140714,NA,9,1,NA
"10338",140715,3.37,3,1,NA
"10339",140716,1.51,2,2,1
"10340",140717,1.85,2,2,77
"10341",140718,4.69,3,1,NA
"10342",140719,0.72,1,2,1
"10343",140720,0.46,1,2,1
"10344",140721,3.7,3,1,NA
"10345",140722,NA,NA,NA,NA
"10346",140723,2.16,3,1,NA
"10347",140724,NA,1,2,99
"10348",140725,5,3,1,NA
"10349",140726,1.05,1,1,NA
"10350",140727,NA,NA,NA,NA
"10351",140728,4.06,3,1,NA
"10352",140729,5,3,1,NA
"10353",140730,4.36,3,1,NA
"10354",140731,0,1,1,NA
"10355",140732,0.52,1,2,1
"10356",140733,1.43,2,2,1
"10357",140734,5,3,1,NA
"10358",140735,5,3,1,NA
"10359",140736,0.88,1,2,1
"10360",140737,NA,3,7,NA
"10361",140738,1.1,1,2,1
"10362",140739,NA,NA,NA,NA
"10363",140740,0.66,1,2,1
"10364",140741,NA,NA,NA,NA
"10365",140742,2.73,3,1,NA
"10366",140743,NA,3,2,77
"10367",140744,0.6,1,2,1
"10368",140745,NA,3,2,4
"10369",140746,NA,1,2,3
"10370",140747,0.46,1,2,1
"10371",140748,NA,9,1,NA
"10372",140749,3.65,3,1,NA
"10373",140750,0.3,1,2,1
"10374",140751,1.49,2,2,1
"10375",140752,1.4,2,2,2
"10376",140753,1.49,2,2,3
"10377",140754,3.77,3,1,NA
"10378",140755,NA,NA,NA,NA
"10379",140756,1.94,3,1,NA
"10380",140757,1.16,1,2,1
"10381",140758,1.51,2,2,1
"10382",140759,NA,3,2,1
"10383",140760,3.04,3,1,NA
"10384",140761,0.89,1,1,NA
"10385",140762,5,3,1,NA
"10386",140763,3.71,3,1,NA
"10387",140764,0.43,1,2,1
"10388",140765,NA,NA,NA,NA
"10389",140766,5,3,2,3
"10390",140767,NA,NA,NA,NA
"10391",140768,NA,1,2,1
"10392",140769,NA,NA,NA,NA
"10393",140770,NA,3,7,NA
"10394",140771,4.42,3,1,NA
"10395",140772,2.59,3,2,1
"10396",140773,5,3,2,4
"10397",140774,1.81,2,2,2
"10398",140775,3.62,3,1,NA
"10399",140776,3.28,3,1,NA
"10400",140777,2.74,3,1,NA
"10401",140778,NA,1,2,1
"10402",140779,NA,NA,NA,NA
"10403",140780,3.03,3,1,NA
"10404",140781,2.73,3,2,1
"10405",140782,2.8,3,2,4
"10406",140783,NA,3,1,NA
"10407",140784,3,3,2,3
"10408",140785,2.14,3,1,NA
"10409",140786,5,3,2,1
"10410",140787,NA,9,2,1
"10411",140788,0.92,1,2,1
"10412",140789,5,3,1,NA
"10413",140790,1.52,2,1,NA
"10414",140791,5,3,1,NA
"10415",140792,1.95,3,1,NA
"10416",140793,1.04,1,2,1
"10417",140794,NA,NA,NA,NA
"10418",140795,2.36,3,1,NA
"10419",140796,1.3,1,2,1
"10420",140797,2.74,3,2,4
"10421",140798,0.72,1,2,1
"10422",140799,0.58,1,2,1
"10423",140800,2.05,3,1,NA
"10424",140801,2.74,3,1,NA
"10425",140802,NA,1,2,1
"10426",140803,5,3,1,NA
"10427",140804,4.12,3,2,3
"10428",140805,NA,2,9,NA
"10429",140806,3.93,3,2,3
"10430",140807,4.94,3,1,NA
"10431",140808,5,3,1,NA
"10432",140809,NA,NA,NA,NA
"10433",140810,NA,2,7,NA
"10434",140811,0.39,1,2,3
"10435",140812,2.08,3,1,NA
"10436",140813,1.12,1,2,1
"10437",140814,1.11,1,2,3
"10438",140815,NA,3,2,1
"10439",140816,2.86,3,1,NA
"10440",140817,5,3,1,NA
"10441",140818,5,3,1,NA
"10442",140819,1.56,2,2,4
"10443",140820,4.24,3,1,NA
"10444",140821,1.11,1,1,NA
"10445",140822,NA,NA,NA,NA
"10446",140823,3.65,3,2,2
"10447",140824,4.77,3,1,NA
"10448",140825,NA,NA,NA,NA
"10449",140826,5,3,1,NA
"10450",140827,NA,NA,NA,NA
"10451",140828,2.38,3,2,5
"10452",140829,3.46,3,1,NA
"10453",140830,1.18,1,2,1
"10454",140831,2.68,3,1,NA
"10455",140832,0.65,1,2,1
"10456",140833,2.89,3,1,NA
"10457",140834,5,3,1,NA
"10458",140835,2.92,3,2,4
"10459",140836,5,3,1,NA
"10460",140837,1.12,1,2,1
"10461",140838,3.04,3,9,NA
"10462",140839,1.2,1,2,1
"10463",140840,2.08,3,2,2
"10464",140841,0.54,1,2,1
"10465",140842,NA,NA,NA,NA
"10466",140843,NA,NA,NA,NA
"10467",140844,1.77,2,2,1
"10468",140845,NA,3,2,3
"10469",140846,1.18,1,2,1
"10470",140847,0,1,2,1
"10471",140848,NA,3,2,1
"10472",140849,3.17,3,2,5
"10473",140850,NA,NA,NA,NA
"10474",140851,0.91,1,1,NA
"10475",140852,2,3,1,NA
"10476",140853,4.44,3,1,NA
"10477",140854,4.26,3,1,NA
"10478",140855,NA,NA,NA,NA
"10479",140856,2.43,3,1,NA
"10480",140857,1.59,2,1,NA
"10481",140858,0.98,1,2,4
"10482",140859,NA,NA,NA,NA
"10483",140860,NA,NA,NA,NA
"10484",140861,2.08,3,2,1
"10485",140862,1.93,3,2,2
"10486",140863,NA,NA,NA,NA
"10487",140864,0.74,1,2,1
"10488",140865,2.1,3,2,1
"10489",140866,2.73,3,2,3
"10490",140867,1.62,2,2,1
"10491",140868,2.64,3,1,NA
"10492",140869,4.76,3,2,2
"10493",140870,2.08,3,1,NA
"10494",140871,5,3,1,NA
"10495",140872,NA,1,2,1
"10496",140873,1.7,2,1,NA
"10497",140874,4.94,3,2,3
"10498",140875,0.83,1,2,1
"10499",140876,3.07,3,1,NA
"10500",140877,NA,NA,NA,NA
"10501",140878,NA,2,2,99
"10502",140879,NA,NA,NA,NA
"10503",140880,NA,2,2,1
"10504",140881,NA,NA,NA,NA
"10505",140882,5,3,1,NA
"10506",140883,NA,NA,NA,NA
"10507",140884,0.52,1,2,1
"10508",140885,NA,NA,NA,NA
"10509",140886,0.97,1,2,1
"10510",140887,1.74,2,2,1
"10511",140888,0,1,2,1
"10512",140889,NA,2,2,1
"10513",140890,1.67,2,2,1
"10514",140891,NA,NA,NA,NA
"10515",140892,3.29,3,2,2
"10516",140893,NA,NA,NA,NA
"10517",140894,1.48,2,2,2
"10518",140895,0.98,1,1,NA
"10519",140896,5,3,1,NA
"10520",140897,5,3,1,NA
"10521",140898,5,3,1,NA
"10522",140899,3.22,3,1,NA
"10523",140900,2.09,3,1,NA
"10524",140901,NA,NA,NA,NA
"10525",140902,0.05,1,2,1
"10526",140903,2.81,3,2,5
"10527",140904,2.86,3,1,NA
"10528",140905,3.93,3,2,3
"10529",140906,1.43,2,2,3
"10530",140907,NA,3,1,NA
"10531",140908,1.71,2,1,NA
"10532",140909,3,3,1,NA
"10533",140910,1.74,2,1,NA
"10534",140911,4.1,3,2,3
"10535",140912,2.36,3,2,1
"10536",140913,2.11,3,1,NA
"10537",140914,1.37,2,1,NA
"10538",140915,NA,1,1,NA
"10539",140916,0,1,2,1
"10540",140917,NA,1,2,2
"10541",140918,0,1,2,1
"10542",140919,NA,NA,NA,NA
"10543",140920,3.46,3,2,1
"10544",140921,1.43,2,2,1
"10545",140922,3.93,3,2,3
"10546",140923,0.96,1,2,1
"10547",140924,5,3,1,NA
"10548",140925,0.9,1,2,1
"10549",140926,5,3,1,NA
"10550",140927,1.73,2,2,4
"10551",140928,2.66,3,1,NA
"10552",140929,0.51,1,2,1
"10553",140930,4.32,3,1,NA
"10554",140931,3.08,3,2,3
"10555",140932,4.76,3,1,NA
"10556",140933,NA,3,1,NA
"10557",140934,4.43,3,1,NA
"10558",140935,NA,NA,NA,NA
"10559",140936,NA,9,2,99
"10560",140937,5,3,1,NA
"10561",140938,1.16,1,2,1
"10562",140939,NA,3,2,5
"10563",140940,1.84,2,2,1
"10564",140941,2.61,3,2,1
"10565",140942,1.8,2,1,NA
"10566",140943,NA,NA,NA,NA
"10567",140944,0.88,1,2,1
"10568",140945,4.56,3,1,NA
"10569",140946,NA,3,1,NA
"10570",140947,2.08,3,2,2
"10571",140948,NA,3,7,NA
"10572",140949,0.25,1,2,1
"10573",140950,NA,3,2,3
"10574",140951,2.36,3,1,NA
"10575",140952,3.62,3,2,4
"10576",140953,0.31,1,2,1
"10577",140954,4.26,3,2,1
"10578",140955,1.31,2,2,1
"10579",140956,3.43,3,1,NA
"10580",140957,0.96,1,2,1
"10581",140958,0.83,1,2,1
"10582",140959,5,3,1,NA
"10583",140960,1.36,2,2,5
"10584",140961,2.3,3,2,4
"10585",140962,2.96,3,1,NA
"10586",140963,2.14,3,2,1
"10587",140964,2.12,3,2,2
"10588",140965,0.9,1,2,1
"10589",140966,0.6,1,2,1
"10590",140967,5,3,1,NA
"10591",140968,1.58,2,2,1
"10592",140969,3.13,3,2,5
"10593",140970,2.4,3,2,1
"10594",140971,2.96,3,2,1
"10595",140972,0.98,1,2,1
"10596",140973,NA,NA,NA,NA
"10597",140974,NA,3,1,NA
"10598",140975,0.16,1,2,1
"10599",140976,2.29,3,2,1
"10600",140977,5,3,1,NA
"10601",140978,1.66,2,2,1
"10602",140979,4.68,3,1,NA
"10603",140980,5,3,1,NA
"10604",140981,3.76,3,1,NA
"10605",140982,1.72,2,1,NA
"10606",140983,NA,NA,NA,NA
"10607",140984,1.25,1,2,1
"10608",140985,1.15,1,2,1
"10609",140986,3.2,3,1,NA
"10610",140987,NA,NA,NA,NA
"10611",140988,2.2,3,2,2
"10612",140989,NA,1,2,1
"10613",140990,0.71,1,2,2
"10614",140991,1.16,1,2,1
"10615",140992,1.65,2,1,NA
"10616",140993,5,3,1,NA
"10617",140994,2.03,3,2,1
"10618",140995,0.55,1,2,1
"10619",140996,2.68,3,1,NA
"10620",140997,2.03,3,1,NA
"10621",140998,5,3,1,NA
"10622",140999,5,3,1,NA
"10623",141000,NA,NA,NA,NA
"10624",141001,NA,2,2,3
"10625",141002,2,3,2,1
"10626",141003,4.12,3,1,NA
"10627",141004,NA,3,1,NA
"10628",141005,0.96,1,1,NA
"10629",141006,4.06,3,1,NA
"10630",141007,NA,NA,NA,NA
"10631",141008,NA,NA,NA,NA
"10632",141009,NA,NA,NA,NA
"10633",141010,2.95,3,2,1
"10634",141011,1.22,1,2,3
"10635",141012,5,3,2,4
"10636",141013,NA,NA,NA,NA
"10637",141014,5,3,1,NA
"10638",141015,1.41,2,2,3
"10639",141016,2.6,3,2,3
"10640",141017,NA,NA,NA,NA
"10641",141018,1.32,2,2,2
"10642",141019,NA,3,1,NA
"10643",141020,NA,1,2,1
"10644",141021,1.15,1,1,NA
"10645",141022,2.23,3,1,NA
"10646",141023,NA,7,7,NA
"10647",141024,5,3,2,1
"10648",141025,2.56,3,1,NA
"10649",141026,1.38,2,2,2
"10650",141027,5,3,1,NA
"10651",141028,0,1,2,1
"10652",141029,NA,1,2,1
"10653",141030,3.67,3,1,NA
"10654",141031,NA,3,2,4
"10655",141032,4.69,3,1,NA
"10656",141033,NA,3,1,NA
"10657",141034,1.94,3,1,NA
"10658",141035,NA,1,2,2
"10659",141036,0.8,1,2,1
"10660",141037,1.31,2,2,4
"10661",141038,1.3,1,2,1
"10662",141039,4.12,3,1,NA
"10663",141040,2.83,3,2,1
"10664",141041,0.52,1,2,1
"10665",141042,1.81,2,2,5
"10666",141043,NA,1,2,1
"10667",141044,NA,1,2,3
"10668",141045,4.17,3,2,5
"10669",141046,NA,NA,NA,NA
"10670",141047,2.83,3,2,2
"10671",141048,1.06,1,1,NA
"10672",141049,2.8,3,2,2
"10673",141050,4.34,3,1,NA
"10674",141051,2.25,3,2,1
"10675",141052,1.44,2,2,1
"10676",141053,1.82,2,2,2
"10677",141054,1.34,2,2,1
"10678",141055,0.37,1,2,1
"10679",141056,0.97,1,2,1
"10680",141057,NA,1,2,1
"10681",141058,NA,3,1,NA
"10682",141059,2.49,3,2,1
"10683",141060,1.52,2,1,NA
"10684",141061,4.51,3,2,5
"10685",141062,NA,3,7,NA
"10686",141063,2.95,3,1,NA
"10687",141064,2,3,1,NA
"10688",141065,0.86,1,2,1
"10689",141066,5,3,1,NA
"10690",141067,0.18,1,2,1
"10691",141068,3.97,3,1,NA
"10692",141069,3.2,3,1,NA
"10693",141070,0.18,1,2,1
"10694",141071,1.64,2,2,2
"10695",141072,1.55,2,2,3
"10696",141073,1.81,2,2,4
"10697",141074,5,3,1,NA
"10698",141075,3.29,3,1,NA
"10699",141076,0.3,1,2,1
"10700",141077,1.23,1,2,5
"10701",141078,NA,1,2,1
"10702",141079,0.92,1,1,NA
"10703",141080,NA,NA,NA,NA
"10704",141081,1.23,1,2,1
"10705",141082,NA,3,1,NA
"10706",141083,1.29,1,2,1
"10707",141084,1.77,2,1,NA
"10708",141085,2.1,3,2,1
"10709",141086,NA,NA,NA,NA
"10710",141087,0.31,1,2,1
"10711",141088,0,1,2,1
"10712",141089,0,1,2,1
"10713",141090,5,3,1,NA
"10714",141091,NA,NA,NA,NA
"10715",141092,NA,NA,NA,NA
"10716",141093,0.99,1,1,NA
"10717",141094,1.57,2,2,1
"10718",141095,NA,2,2,3
"10719",141096,NA,NA,NA,NA
"10720",141097,5,3,1,NA
"10721",141098,NA,2,1,NA
"10722",141099,4.87,3,2,1
"10723",141100,3.65,3,1,NA
"10724",141101,5,3,1,NA
"10725",141102,NA,NA,NA,NA
"10726",141103,0.87,1,2,1
"10727",141104,1.23,1,2,1
"10728",141105,NA,NA,NA,NA
"10729",141106,NA,NA,NA,NA
"10730",141107,3.83,3,2,4
"10731",141108,1.73,2,7,NA
"10732",141109,NA,9,2,1
"10733",141110,5,3,1,NA
"10734",141111,1.6,2,2,1
"10735",141112,NA,NA,NA,NA
"10736",141113,3.89,3,2,1
"10737",141114,1.11,1,2,1
"10738",141115,NA,NA,NA,NA
"10739",141116,1.11,1,9,NA
"10740",141117,1.63,2,2,1
"10741",141118,1.24,1,2,1
"10742",141119,4.32,3,1,NA
"10743",141120,2.34,3,2,5
"10744",141121,0.88,1,2,1
"10745",141122,5,3,1,NA
"10746",141123,1.65,2,1,NA
"10747",141124,4.84,3,2,1
"10748",141125,3.85,3,1,NA
"10749",141126,0.85,1,7,NA
"10750",141127,0.61,1,1,NA
"10751",141128,1.09,1,2,1
"10752",141129,0.88,1,2,2
"10753",141130,NA,NA,NA,NA
"10754",141131,3.2,3,2,1
"10755",141132,1.36,2,2,2
"10756",141133,5,3,1,NA
"10757",141134,NA,1,2,1
"10758",141135,0.55,1,2,1
"10759",141136,NA,NA,NA,NA
"10760",141137,2.96,3,2,4
"10761",141138,NA,2,1,NA
"10762",141139,NA,NA,NA,NA
"10763",141140,0.5,1,2,1
"10764",141141,NA,NA,NA,NA
"10765",141142,5,3,1,NA
"10766",141143,1.49,2,2,1
"10767",141144,NA,9,1,NA
"10768",141145,NA,9,2,1
"10769",141146,0.94,1,2,77
"10770",141147,4.43,3,1,NA
"10771",141148,5,3,1,NA
"10772",141149,3.38,3,2,1
"10773",141150,0.2,1,2,1
"10774",141151,3.07,3,1,NA
"10775",141152,1.45,2,2,1
"10776",141153,NA,NA,NA,NA
"10777",141154,NA,NA,NA,NA
"10778",141155,5,3,1,NA
"10779",141156,1.42,2,2,2
"10780",141157,1.4,2,2,1
"10781",141158,1.03,1,2,1
"10782",141159,4.87,3,1,NA
"10783",141160,1.29,1,2,1
"10784",141161,5,3,1,NA
"10785",141162,NA,7,2,77
"10786",141163,2.59,3,2,4
"10787",141164,5,3,1,NA
"10788",141165,5,3,1,NA
"10789",141166,0,1,2,1
"10790",141167,1.77,2,2,1
"10791",141168,NA,1,2,1
"10792",141169,1.44,2,2,1
"10793",141170,1.77,2,1,NA
"10794",141171,5,3,1,NA
"10795",141172,1.77,2,1,NA
"10796",141173,0.62,1,2,1
"10797",141174,NA,1,9,NA
"10798",141175,NA,3,1,NA
"10799",141176,5,3,1,NA
"10800",141177,2.07,3,1,NA
"10801",141178,5,3,1,NA
"10802",141179,3.11,3,2,1
"10803",141180,1.31,2,2,1
"10804",141181,NA,2,2,1
"10805",141182,5,3,1,NA
"10806",141183,5,3,1,NA
"10807",141184,1.81,2,1,NA
"10808",141185,1.23,1,1,NA
"10809",141186,0.83,1,2,1
"10810",141187,1.65,2,1,NA
"10811",141188,NA,NA,NA,NA
"10812",141189,1.06,1,2,1
"10813",141190,NA,NA,NA,NA
"10814",141191,NA,1,2,1
"10815",141192,0.86,1,2,1
"10816",141193,NA,2,2,1
"10817",141194,3.31,3,1,NA
"10818",141195,0.99,1,1,NA
"10819",141196,5,3,1,NA
"10820",141197,1.98,3,2,1
"10821",141198,NA,NA,NA,NA
"10822",141199,NA,3,7,NA
"10823",141200,1.29,1,2,2
"10824",141201,NA,NA,NA,NA
"10825",141202,1.66,2,1,NA
"10826",141203,2.38,3,2,1
"10827",141204,NA,NA,NA,NA
"10828",141205,3.93,3,1,NA
"10829",141206,NA,9,2,1
"10830",141207,1.34,2,1,NA
"10831",141208,4.66,3,1,NA
"10832",141209,0.84,1,2,1
"10833",141210,2.21,3,1,NA
"10834",141211,4.42,3,1,NA
"10835",141212,2.16,3,2,5
"10836",141213,5,3,1,NA
"10837",141214,0.78,1,2,1
"10838",141215,3.09,3,2,1
"10839",141216,4.31,3,1,NA
"10840",141217,1.47,2,2,1
"10841",141218,0.63,1,2,1
"10842",141219,1.12,1,2,1
"10843",141220,NA,NA,NA,NA
"10844",141221,0,1,2,1
"10845",141222,1.3,1,2,1
"10846",141223,5,3,1,NA
"10847",141224,0.97,1,1,NA
"10848",141225,0.63,1,2,2
"10849",141226,0.24,1,2,1
"10850",141227,1.37,2,2,1
"10851",141228,1.35,2,2,1
"10852",141229,2.95,3,2,4
"10853",141230,4.82,3,1,NA
"10854",141231,NA,9,2,1
"10855",141232,1.81,2,2,5
"10856",141233,0.97,1,2,1
"10857",141234,3.29,3,1,NA
"10858",141235,NA,NA,NA,NA
"10859",141236,3.97,3,2,5
"10860",141237,1.37,2,2,3
"10861",141238,NA,NA,NA,NA
"10862",141239,3.6,3,2,1
"10863",141240,0,1,1,NA
"10864",141241,5,3,1,NA
"10865",141242,1.2,1,1,NA
"10866",141243,1.51,2,2,2
"10867",141244,0.44,1,2,1
"10868",141245,NA,NA,NA,NA
"10869",141246,2.22,3,7,NA
"10870",141247,5,3,1,NA
"10871",141248,2.19,3,2,1
"10872",141249,1.2,1,2,3
"10873",141250,NA,NA,NA,NA
"10874",141251,1.44,2,1,NA
"10875",141252,1.01,1,1,NA
"10876",141253,1.13,1,2,1
"10877",141254,2.62,3,2,1
"10878",141255,NA,7,2,77
"10879",141256,1.48,2,2,4
"10880",141257,0.86,1,2,1
"10881",141258,NA,NA,NA,NA
"10882",141259,1.13,1,2,1
"10883",141260,NA,NA,NA,NA
"10884",141261,2.8,3,1,NA
"10885",141262,NA,3,2,5
"10886",141263,5,3,1,NA
"10887",141264,0.41,1,2,1
"10888",141265,1.95,3,1,NA
"10889",141266,0.95,1,2,1
"10890",141267,0.65,1,7,NA
"10891",141268,0.13,1,2,1
"10892",141269,4,3,1,NA
"10893",141270,5,3,1,NA
"10894",141271,4.44,3,1,NA
"10895",141272,0.35,1,2,4
"10896",141273,2.53,3,1,NA
"10897",141274,2.79,3,1,NA
"10898",141275,4.32,3,1,NA
"10899",141276,4.94,3,1,NA
"10900",141277,1.11,1,2,1
"10901",141278,3.2,3,1,NA
"10902",141279,0.84,1,2,1
"10903",141280,4.19,3,1,NA
"10904",141281,5,3,1,NA
"10905",141282,2.06,3,2,3
"10906",141283,5,3,1,NA
"10907",141284,NA,NA,NA,NA
"10908",141285,4.94,3,1,NA
"10909",141286,3.2,3,1,NA
"10910",141287,1.25,1,1,NA
"10911",141288,1.93,3,2,2
"10912",141289,1.44,2,1,NA
"10913",141290,5,3,1,NA
"10914",141291,0.69,1,2,1
"10915",141292,1.2,1,2,1
"10916",141293,2.8,3,1,NA
"10917",141294,3.93,3,2,1
"10918",141295,0.97,1,2,2
"10919",141296,5,3,1,NA
"10920",141297,4.42,3,1,NA
"10921",141298,1.38,2,2,1
"10922",141299,5,3,2,1
"10923",141300,5,3,1,NA
"10924",141301,NA,NA,NA,NA
"10925",141302,NA,9,1,NA
"10926",141303,NA,3,1,NA
"10927",141304,0.58,1,2,1
"10928",141305,NA,NA,NA,NA
"10929",141306,0.88,1,2,1
"10930",141307,0.82,1,1,NA
"10931",141308,0.54,1,2,4
"10932",141309,5,3,1,NA
"10933",141310,NA,NA,NA,NA
"10934",141311,2.62,3,2,1
"10935",141312,1.94,3,2,1
"10936",141313,3.93,3,2,2
"10937",141314,1.41,2,2,1
"10938",141315,1.46,2,2,1
"10939",141316,NA,1,2,1
"10940",141317,NA,3,7,NA
"10941",141318,0.82,1,2,1
"10942",141319,NA,1,2,4
"10943",141320,2.22,3,2,1
"10944",141321,2.11,3,1,NA
"10945",141322,NA,1,2,3
"10946",141323,4.42,3,1,NA
"10947",141324,NA,3,1,NA
"10948",141325,0,1,2,99
"10949",141326,1.64,2,2,1
"10950",141327,NA,NA,NA,NA
"10951",141328,3.16,3,1,NA
"10952",141329,5,3,1,NA
"10953",141330,NA,3,1,NA
"10954",141331,NA,1,2,1
"10955",141332,3.39,3,1,NA
"10956",141333,1.3,1,2,1
"10957",141334,NA,3,1,NA
"10958",141335,5,3,1,NA
"10959",141336,1.93,3,2,1
"10960",141337,0.48,1,2,3
"10961",141338,0.86,1,2,1
"10962",141339,0,1,2,1
"10963",141340,1.71,2,2,3
"10964",141341,1.05,1,2,1
"10965",141342,NA,1,2,99
"10966",141343,1.04,1,2,1
"10967",141344,NA,NA,NA,NA
"10968",141345,0.91,1,2,1
"10969",141346,NA,NA,NA,NA
"10970",141347,NA,9,2,1
"10971",141348,1.47,2,1,NA
"10972",141349,2.43,3,1,NA
"10973",141350,NA,1,2,1
"10974",141351,2.08,3,2,1
"10975",141352,1.04,1,2,1
"10976",141353,0,1,2,1
"10977",141354,1.64,2,2,1
"10978",141355,1.11,1,2,3
"10979",141356,1.18,1,9,NA
"10980",141357,NA,NA,NA,NA
"10981",141358,NA,3,7,NA
"10982",141359,NA,NA,NA,NA
"10983",141360,NA,NA,NA,NA
"10984",141361,NA,1,2,1
"10985",141362,2.56,3,2,1
"10986",141363,5,3,1,NA
"10987",141364,NA,9,1,NA
"10988",141365,NA,3,7,NA
